NFT_ID,X_POSITION,Y_POSITION,DISTANCE_TO_EDGE
6312,12,64,11
6313,13,64,12
6314,14,64,13
6315,15,64,14
6316,16,64,15
6317,17,64,16
6318,18,64,17
6319,19,64,18
6320,20,64,19
6321,21,64,20
6322,22,64,21
6323,23,64,22
6324,24,64,23
6325,25,64,24
6326,26,64,25
6327,27,64,26
6328,28,64,27
6329,29,64,28
6330,30,64,29
6331,31,64,30
6332,32,64,31
6333,33,64,32
6334,34,64,33
6335,35,64,34
6336,36,64,35
6337,37,64,36
6338,38,64,36
6339,39,64,36
6340,40,64,36
6341,41,64,36
6342,42,64,36
6343,43,64,36
6344,44,64,36
6345,45,64,36
6346,46,64,36
6347,47,64,36
6348,48,64,36
6349,49,64,36
6350,50,64,36
6351,51,64,36
6352,52,64,36
6353,53,64,36
6354,54,64,36
6355,55,64,36
6356,56,64,36
6357,57,64,36
6358,58,64,36
6359,59,64,36
6360,60,64,36
6361,61,64,36
6362,62,64,36
6363,63,64,36
6364,64,64,36
6365,65,64,35
6366,66,64,34
6367,67,64,33
6368,68,64,32
6369,69,64,31
6370,70,64,30
6371,71,64,29
6372,72,64,28
6373,73,64,27
6374,74,64,26
6375,75,64,25
6376,76,64,24
6377,77,64,23
6378,78,64,22
6379,79,64,21
6380,80,64,20
6381,81,64,19
6382,82,64,18
6383,83,64,17
6384,84,64,16
6385,85,64,15
6386,86,64,14
6387,87,64,13
6388,88,64,12
6389,89,64,11
6390,90,64,10
6391,91,64,9
6392,92,64,8
6393,93,64,7
6394,94,64,6
6395,95,64,5
6396,96,64,4
6397,97,64,3
6398,98,64,2
6399,99,64,1
6400,100,64,0
6401,1,65,0
6402,2,65,1
6403,3,65,2
6404,4,65,3
6405,5,65,4
6406,6,65,5
6407,7,65,6
6408,8,65,7
6409,9,65,8
6410,10,65,9
6411,11,65,10
6412,12,65,11
6413,13,65,12
6414,14,65,13
6415,15,65,14
6416,16,65,15
6417,17,65,16
6418,18,65,17
6419,19,65,18
6420,20,65,19
6421,21,65,20
6422,22,65,21
6423,23,65,22
6424,24,65,23
6425,25,65,24
6426,26,65,25
6427,27,65,26
6428,28,65,27
6429,29,65,28
6430,30,65,29
6431,31,65,30
6432,32,65,31
6433,33,65,32
6434,34,65,33
6435,35,65,34
6436,36,65,35
6437,37,65,35
6438,38,65,35
6439,39,65,35
6440,40,65,35
6441,41,65,35
6442,42,65,35
6443,43,65,35
6444,44,65,35
6445,45,65,35
6446,46,65,35
6447,47,65,35
6448,48,65,35
6449,49,65,35
6450,50,65,35
6451,51,65,35
6452,52,65,35
6453,53,65,35
6454,54,65,35
6455,55,65,35
6456,56,65,35
6457,57,65,35
6458,58,65,35
6459,59,65,35
6460,60,65,35
6461,61,65,35
6462,62,65,35
6463,63,65,35
6464,64,65,35
6465,65,65,35
6466,66,65,34
6467,67,65,33
6468,68,65,32
6469,69,65,31
6470,70,65,30
6471,71,65,29
6472,72,65,28
6473,73,65,27
6474,74,65,26
6475,75,65,25
6476,76,65,24
6477,77,65,23
6478,78,65,22
6479,79,65,21
6480,80,65,20
6481,81,65,19
6482,82,65,18
6483,83,65,17
6484,84,65,16
6485,85,65,15
6486,86,65,14
6487,87,65,13
6488,88,65,12
6489,89,65,11
6490,90,65,10
6491,91,65,9
6492,92,65,8
6493,93,65,7
6494,94,65,6
6495,95,65,5
6496,96,65,4
6497,97,65,3
6498,98,65,2
6499,99,65,1
6500,100,65,0
6501,1,66,0
6502,2,66,1
6503,3,66,2
6504,4,66,3
6505,5,66,4
6506,6,66,5
6507,7,66,6
6508,8,66,7
6509,9,66,8
6510,10,66,9
6511,11,66,10
6512,12,66,11
6513,13,66,12
6514,14,66,13
6515,15,66,14
6516,16,66,15
6517,17,66,16
6518,18,66,17
6519,19,66,18
6520,20,66,19
6521,21,66,20
6522,22,66,21
6523,23,66,22
6524,24,66,23
6525,25,66,24
6526,26,66,25
6527,27,66,26
6528,28,66,27
6529,29,66,28
6530,30,66,29
6531,31,66,30
6532,32,66,31
6533,33,66,32
6534,34,66,33
6535,35,66,34
6536,36,66,34
6537,37,66,34
6538,38,66,34
6539,39,66,34
6540,40,66,34
6541,41,66,34
6542,42,66,34
6543,43,66,34
6544,44,66,34
6545,45,66,34
6546,46,66,34
6547,47,66,34
6548,48,66,34
6549,49,66,34
6550,50,66,34
6551,51,66,34
6552,52,66,34
6553,53,66,34
6554,54,66,34
6555,55,66,34
6556,56,66,34
6557,57,66,34
6558,58,66,34
6559,59,66,34
6560,60,66,34
6561,61,66,34
6562,62,66,34
6563,63,66,34
6564,64,66,34
6565,65,66,34
6566,66,66,34
6567,67,66,33
6568,68,66,32
6569,69,66,31
6570,70,66,30
6571,71,66,29
6572,72,66,28
6573,73,66,27
6574,74,66,26
6575,75,66,25
6576,76,66,24
6577,77,66,23
6578,78,66,22
6579,79,66,21
6580,80,66,20
6581,81,66,19
6582,82,66,18
6583,83,66,17
6584,84,66,16
6585,85,66,15
6586,86,66,14
6587,87,66,13
6588,88,66,12
6589,89,66,11
6590,90,66,10
6591,91,66,9
6592,92,66,8
6593,93,66,7
6594,94,66,6
6595,95,66,5
6596,96,66,4
6597,97,66,3
6598,98,66,2
6599,99,66,1
6600,100,66,0
6601,1,67,0
6602,2,67,1
6603,3,67,2
6604,4,67,3
6605,5,67,4
6606,6,67,5
6607,7,67,6
6608,8,67,7
6609,9,67,8
6610,10,67,9
6611,11,67,10
6612,12,67,11
6613,13,67,12
6614,14,67,13
6615,15,67,14
6616,16,67,15
6617,17,67,16
6618,18,67,17
6619,19,67,18
6620,20,67,19
6621,21,67,20
6622,22,67,21
6623,23,67,22
6624,24,67,23
6625,25,67,24
6626,26,67,25
6627,27,67,26
6628,28,67,27
6629,29,67,28
6630,30,67,29
6631,31,67,30
6632,32,67,31
6633,33,67,32
6634,34,67,33
6635,35,67,33
6636,36,67,33
6637,37,67,33
6638,38,67,33
6639,39,67,33
6640,40,67,33
6641,41,67,33
6642,42,67,33
6643,43,67,33
6644,44,67,33
6645,45,67,33
6646,46,67,33
6647,47,67,33
6648,48,67,33
6649,49,67,33
6650,50,67,33
6651,51,67,33
6652,52,67,33
6653,53,67,33
6654,54,67,33
6655,55,67,33
6656,56,67,33
6657,57,67,33
6658,58,67,33
6659,59,67,33
6660,60,67,33
6661,61,67,33
6662,62,67,33
6663,63,67,33
6664,64,67,33
6665,65,67,33
6666,66,67,33
6667,67,67,33
6668,68,67,32
6669,69,67,31
6670,70,67,30
6671,71,67,29
6672,72,67,28
6673,73,67,27
6674,74,67,26
6675,75,67,25
6676,76,67,24
6677,77,67,23
6678,78,67,22
6679,79,67,21
6680,80,67,20
6681,81,67,19
6682,82,67,18
6683,83,67,17
6684,84,67,16
6685,85,67,15
6686,86,67,14
6687,87,67,13
6688,88,67,12
6689,89,67,11
6690,90,67,10
6691,91,67,9
6692,92,67,8
6693,93,67,7
6694,94,67,6
6695,95,67,5
6696,96,67,4
6697,97,67,3
6698,98,67,2
6699,99,67,1
6700,100,67,0
6701,1,68,0
6702,2,68,1
6703,3,68,2
6704,4,68,3
6705,5,68,4
6706,6,68,5
6707,7,68,6
6708,8,68,7
6709,9,68,8
6710,10,68,9
6711,11,68,10
6712,12,68,11
6713,13,68,12
6714,14,68,13
6715,15,68,14
6716,16,68,15
6717,17,68,16
6718,18,68,17
6719,19,68,18
6720,20,68,19
6721,21,68,20
6722,22,68,21
6723,23,68,22
6724,24,68,23
6725,25,68,24
6726,26,68,25
6727,27,68,26
6728,28,68,27
6729,29,68,28
6730,30,68,29
6731,31,68,30
6732,32,68,31
6733,33,68,32
6734,34,68,32
6735,35,68,32
6736,36,68,32
6737,37,68,32
6738,38,68,32
6739,39,68,32
6740,40,68,32
6741,41,68,32
6742,42,68,32
6743,43,68,32
6744,44,68,32
6745,45,68,32
6746,46,68,32
6747,47,68,32
6748,48,68,32
6749,49,68,32
6750,50,68,32
6751,51,68,32
6752,52,68,32
6753,53,68,32
6754,54,68,32
6755,55,68,32
6756,56,68,32
6757,57,68,32
6758,58,68,32
6759,59,68,32
6760,60,68,32
6761,61,68,32
6762,62,68,32
6763,63,68,32
6764,64,68,32
6765,65,68,32
6766,66,68,32
6767,67,68,32
6768,68,68,32
6769,69,68,31
6770,70,68,30
6771,71,68,29
6772,72,68,28
6773,73,68,27
6774,74,68,26
6775,75,68,25
6776,76,68,24
6777,77,68,23
6778,78,68,22
6779,79,68,21
6780,80,68,20
6781,81,68,19
6782,82,68,18
6783,83,68,17
6784,84,68,16
6785,85,68,15
6786,86,68,14
6787,87,68,13
6788,88,68,12
6789,89,68,11
6790,90,68,10
6791,91,68,9
6792,92,68,8
6793,93,68,7
6794,94,68,6
6795,95,68,5
6796,96,68,4
6797,97,68,3
6798,98,68,2
6799,99,68,1
6800,100,68,0
6801,1,69,0
6802,2,69,1
6803,3,69,2
6804,4,69,3
6805,5,69,4
6806,6,69,5
6807,7,69,6
6808,8,69,7
6809,9,69,8
6810,10,69,9
6811,11,69,10
6812,12,69,11
6813,13,69,12
6814,14,69,13
6815,15,69,14
6816,16,69,15
6817,17,69,16
6818,18,69,17
6819,19,69,18
6820,20,69,19
6821,21,69,20
6822,22,69,21
6823,23,69,22
6824,24,69,23
6825,25,69,24
6826,26,69,25
6827,27,69,26
6828,28,69,27
6829,29,69,28
6830,30,69,29
6831,31,69,30
6832,32,69,31
6833,33,69,31
6834,34,69,31
6835,35,69,31
6836,36,69,31
6837,37,69,31
6838,38,69,31
6839,39,69,31
6840,40,69,31
6841,41,69,31
6842,42,69,31
6843,43,69,31
6844,44,69,31
6845,45,69,31
6846,46,69,31
6847,47,69,31
6848,48,69,31
6849,49,69,31
6850,50,69,31
6851,51,69,31
6852,52,69,31
6853,53,69,31
6854,54,69,31
6855,55,69,31
6856,56,69,31
6857,57,69,31
6858,58,69,31
6859,59,69,31
6860,60,69,31
6861,61,69,31
6862,62,69,31
6863,63,69,31
6864,64,69,31
6865,65,69,31
6866,66,69,31
6867,67,69,31
6868,68,69,31
6869,69,69,31
6870,70,69,30
6871,71,69,29
6872,72,69,28
6873,73,69,27
6874,74,69,26
6875,75,69,25
6876,76,69,24
6877,77,69,23
6878,78,69,22
6879,79,69,21
6880,80,69,20
6881,81,69,19
6882,82,69,18
6883,83,69,17
6884,84,69,16
6885,85,69,15
6886,86,69,14
6887,87,69,13
6888,88,69,12
6889,89,69,11
6890,90,69,10
6891,91,69,9
6892,92,69,8
6893,93,69,7
6894,94,69,6
6895,95,69,5
6896,96,69,4
6897,97,69,3
6898,98,69,2
6899,99,69,1
6900,100,69,0
6901,1,70,0
6902,2,70,1
6903,3,70,2
6904,4,70,3
6905,5,70,4
6906,6,70,5
6907,7,70,6
6908,8,70,7
6909,9,70,8
6910,10,70,9
6911,11,70,10
6912,12,70,11
6913,13,70,12
6914,14,70,13
6915,15,70,14
6916,16,70,15
6917,17,70,16
6918,18,70,17
6919,19,70,18
6920,20,70,19
6921,21,70,20
6922,22,70,21
6923,23,70,22
6924,24,70,23
6925,25,70,24
6926,26,70,25
6927,27,70,26
6928,28,70,27
6929,29,70,28
6930,30,70,29
6931,31,70,30
6932,32,70,30
6933,33,70,30
6934,34,70,30
6935,35,70,30
6936,36,70,30
6937,37,70,30
6938,38,70,30
6939,39,70,30
6940,40,70,30
6941,41,70,30
6942,42,70,30
6943,43,70,30
6944,44,70,30
6945,45,70,30
6946,46,70,30
6947,47,70,30
6948,48,70,30
6949,49,70,30
6950,50,70,30
6951,51,70,30
6952,52,70,30
6953,53,70,30
6954,54,70,30
6955,55,70,30
6956,56,70,30
6957,57,70,30
6958,58,70,30
6959,59,70,30
6960,60,70,30
6961,61,70,30
6962,62,70,30
6963,63,70,30
6964,64,70,30
6965,65,70,30
6966,66,70,30
6967,67,70,30
6968,68,70,30
6969,69,70,30
6970,70,70,30
6971,71,70,29
6972,72,70,28
6973,73,70,27
6974,74,70,26
6975,75,70,25
6976,76,70,24
6977,77,70,23
6978,78,70,22
6979,79,70,21
6980,80,70,20
6981,81,70,19
6982,82,70,18
6983,83,70,17
6984,84,70,16
6985,85,70,15
6986,86,70,14
6987,87,70,13
6988,88,70,12
6989,89,70,11
6990,90,70,10
6991,91,70,9
6992,92,70,8
6993,93,70,7
6994,94,70,6
6995,95,70,5
6996,96,70,4
6997,97,70,3
6998,98,70,2
6999,99,70,1
7000,100,70,0
7001,1,71,0
7002,2,71,1
7003,3,71,2
7004,4,71,3
7005,5,71,4
7006,6,71,5
7007,7,71,6
7008,8,71,7
7009,9,71,8
7010,10,71,9
7011,11,71,10
7012,12,71,11
7013,13,71,12
7014,14,71,13
7015,15,71,14
7016,16,71,15
7017,17,71,16
7018,18,71,17
7019,19,71,18
7020,20,71,19
7021,21,71,20
7022,22,71,21
7023,23,71,22
7024,24,71,23
7025,25,71,24
7026,26,71,25
7027,27,71,26
7028,28,71,27
7029,29,71,28
7030,30,71,29
7031,31,71,29
7032,32,71,29
7033,33,71,29
7034,34,71,29
7035,35,71,29
7036,36,71,29
7037,37,71,29
7038,38,71,29
7039,39,71,29
7040,40,71,29
7041,41,71,29
7042,42,71,29
7043,43,71,29
7044,44,71,29
7045,45,71,29
7046,46,71,29
7047,47,71,29
7048,48,71,29
7049,49,71,29
7050,50,71,29
7051,51,71,29
7052,52,71,29
7053,53,71,29
7054,54,71,29
7055,55,71,29
7056,56,71,29
7057,57,71,29
7058,58,71,29
7059,59,71,29
7060,60,71,29
7061,61,71,29
7062,62,71,29
7063,63,71,29
7064,64,71,29
7065,65,71,29
7066,66,71,29
7067,67,71,29
7068,68,71,29
7069,69,71,29
7070,70,71,29
7071,71,71,29
7072,72,71,28
7073,73,71,27
7074,74,71,26
7075,75,71,25
7076,76,71,24
7077,77,71,23
7078,78,71,22
7079,79,71,21
7080,80,71,20
7081,81,71,19
7082,82,71,18
7083,83,71,17
7084,84,71,16
7085,85,71,15
7086,86,71,14
7087,87,71,13
7088,88,71,12
7089,89,71,11
7090,90,71,10
7091,91,71,9
7092,92,71,8
7093,93,71,7
7094,94,71,6
7095,95,71,5
7096,96,71,4
7097,97,71,3
7098,98,71,2
7099,99,71,1
7100,100,71,0
7101,1,72,0
7102,2,72,1
7103,3,72,2
7104,4,72,3
7105,5,72,4
7106,6,72,5
7107,7,72,6
7108,8,72,7
7109,9,72,8
7110,10,72,9
7111,11,72,10
7112,12,72,11
7113,13,72,12
7114,14,72,13
7115,15,72,14
7116,16,72,15
7117,17,72,16
7118,18,72,17
7119,19,72,18
7120,20,72,19
7121,21,72,20
7122,22,72,21
7123,23,72,22
7124,24,72,23
7125,25,72,24
7126,26,72,25
7127,27,72,26
7128,28,72,27
7129,29,72,28
7130,30,72,28
7131,31,72,28
7132,32,72,28
7133,33,72,28
7134,34,72,28
7135,35,72,28
7136,36,72,28
7137,37,72,28
7138,38,72,28
7139,39,72,28
7140,40,72,28
7141,41,72,28
7142,42,72,28
7143,43,72,28
7144,44,72,28
7145,45,72,28
7146,46,72,28
7147,47,72,28
7148,48,72,28
7149,49,72,28
7150,50,72,28
7151,51,72,28
7152,52,72,28
7153,53,72,28
7154,54,72,28
7155,55,72,28
7156,56,72,28
7157,57,72,28
7158,58,72,28
7159,59,72,28
7160,60,72,28
7161,61,72,28
7162,62,72,28
7163,63,72,28
7164,64,72,28
7165,65,72,28
7166,66,72,28
7167,67,72,28
7168,68,72,28
7169,69,72,28
7170,70,72,28
7171,71,72,28
7172,72,72,28
7173,73,72,27
7174,74,72,26
7175,75,72,25
7176,76,72,24
7177,77,72,23
7178,78,72,22
7179,79,72,21
7180,80,72,20
7181,81,72,19
7182,82,72,18
7183,83,72,17
7184,84,72,16
7185,85,72,15
7186,86,72,14
7187,87,72,13
7188,88,72,12
7189,89,72,11
7190,90,72,10
7191,91,72,9
7192,92,72,8
7193,93,72,7
7194,94,72,6
7195,95,72,5
7196,96,72,4
7197,97,72,3
7198,98,72,2
7199,99,72,1
7200,100,72,0
7201,1,73,0
7202,2,73,1
7203,3,73,2
7204,4,73,3
7205,5,73,4
7206,6,73,5
7207,7,73,6
7208,8,73,7
7209,9,73,8
7210,10,73,9
7211,11,73,10
7212,12,73,11
7213,13,73,12
7214,14,73,13
7215,15,73,14
7216,16,73,15
7217,17,73,16
7218,18,73,17
7219,19,73,18
7220,20,73,19
7221,21,73,20
7222,22,73,21
7223,23,73,22
7224,24,73,23
7225,25,73,24
7226,26,73,25
7227,27,73,26
7228,28,73,27
7229,29,73,27
7230,30,73,27
7231,31,73,27
7232,32,73,27
7233,33,73,27
7234,34,73,27
7235,35,73,27
7236,36,73,27
7237,37,73,27
7238,38,73,27
7239,39,73,27
7240,40,73,27
7241,41,73,27
7242,42,73,27
7243,43,73,27
7244,44,73,27
7245,45,73,27
7246,46,73,27
7247,47,73,27
7248,48,73,27
7249,49,73,27
7250,50,73,27
7251,51,73,27
7252,52,73,27
7253,53,73,27
7254,54,73,27
7255,55,73,27
7256,56,73,27
7257,57,73,27
7258,58,73,27
7259,59,73,27
7260,60,73,27
7261,61,73,27
7262,62,73,27
7263,63,73,27
7264,64,73,27
7265,65,73,27
7266,66,73,27
7267,67,73,27
7268,68,73,27
7269,69,73,27
7270,70,73,27
7271,71,73,27
7272,72,73,27
7273,73,73,27
7274,74,73,26
7275,75,73,25
7276,76,73,24
7277,77,73,23
7278,78,73,22
7279,79,73,21
7280,80,73,20
7281,81,73,19
7282,82,73,18
7283,83,73,17
7284,84,73,16
7285,85,73,15
7286,86,73,14
7287,87,73,13
7288,88,73,12
7289,89,73,11
7290,90,73,10
7291,91,73,9
7292,92,73,8
7293,93,73,7
7294,94,73,6
7295,95,73,5
7296,96,73,4
7297,97,73,3
7298,98,73,2
7299,99,73,1
7300,100,73,0
7301,1,74,0
7302,2,74,1
7303,3,74,2
7304,4,74,3
7305,5,74,4
7306,6,74,5
7307,7,74,6
7308,8,74,7
7309,9,74,8
7310,10,74,9
7311,11,74,10
7312,12,74,11
7313,13,74,12
7314,14,74,13
7315,15,74,14
7316,16,74,15
7317,17,74,16
7318,18,74,17
7319,19,74,18
7320,20,74,19
7321,21,74,20
7322,22,74,21
7323,23,74,22
7324,24,74,23
7325,25,74,24
7326,26,74,25
7327,27,74,26
7328,28,74,26
7329,29,74,26
7330,30,74,26
7331,31,74,26
7332,32,74,26
7333,33,74,26
7334,34,74,26
7335,35,74,26
7336,36,74,26
7337,37,74,26
7338,38,74,26
7339,39,74,26
7340,40,74,26
7341,41,74,26
7342,42,74,26
7343,43,74,26
7344,44,74,26
7345,45,74,26
7346,46,74,26
7347,47,74,26
7348,48,74,26
7349,49,74,26
7350,50,74,26
7351,51,74,26
7352,52,74,26
7353,53,74,26
7354,54,74,26
7355,55,74,26
7356,56,74,26
7357,57,74,26
7358,58,74,26
7359,59,74,26
7360,60,74,26
7361,61,74,26
7362,62,74,26
7363,63,74,26
7364,64,74,26
7365,65,74,26
7366,66,74,26
7367,67,74,26
7368,68,74,26
7369,69,74,26
7370,70,74,26
7371,71,74,26
7372,72,74,26
7373,73,74,26
7374,74,74,26
7375,75,74,25
7376,76,74,24
7377,77,74,23
7378,78,74,22
7379,79,74,21
7380,80,74,20
7381,81,74,19
7382,82,74,18
7383,83,74,17
7384,84,74,16
7385,85,74,15
7386,86,74,14
7387,87,74,13
7388,88,74,12
7389,89,74,11
7390,90,74,10
7391,91,74,9
7392,92,74,8
7393,93,74,7
7394,94,74,6
7395,95,74,5
7396,96,74,4
7397,97,74,3
7398,98,74,2
7399,99,74,1
7400,100,74,0
7401,1,75,0
7402,2,75,1
7403,3,75,2
7404,4,75,3
7405,5,75,4
7406,6,75,5
7407,7,75,6
7408,8,75,7
7409,9,75,8
7410,10,75,9
7411,11,75,10
7412,12,75,11
7413,13,75,12
7414,14,75,13
7415,15,75,14
7416,16,75,15
7417,17,75,16
7418,18,75,17
7419,19,75,18
7420,20,75,19
7421,21,75,20
7422,22,75,21
7423,23,75,22
7424,24,75,23
7425,25,75,24
7426,26,75,25
7427,27,75,25
7428,28,75,25
7429,29,75,25
7430,30,75,25
7431,31,75,25
7432,32,75,25
7433,33,75,25
7434,34,75,25
7435,35,75,25
7436,36,75,25
7437,37,75,25
7438,38,75,25
7439,39,75,25
7440,40,75,25
7441,41,75,25
7442,42,75,25
7443,43,75,25
7444,44,75,25
7445,45,75,25
7446,46,75,25
7447,47,75,25
7448,48,75,25
7449,49,75,25
7450,50,75,25
7451,51,75,25
7452,52,75,25
7453,53,75,25
7454,54,75,25
7455,55,75,25
7456,56,75,25
7457,57,75,25
7458,58,75,25
7459,59,75,25
7460,60,75,25
7461,61,75,25
7462,62,75,25
7463,63,75,25
7464,64,75,25
7465,65,75,25
7466,66,75,25
7467,67,75,25
7468,68,75,25
7469,69,75,25
7470,70,75,25
7471,71,75,25
7472,72,75,25
7473,73,75,25
7474,74,75,25
7475,75,75,25
7476,76,75,24
7477,77,75,23
7478,78,75,22
7479,79,75,21
7480,80,75,20
7481,81,75,19
7482,82,75,18
7483,83,75,17
7484,84,75,16
7485,85,75,15
7486,86,75,14
7487,87,75,13
7488,88,75,12
7489,89,75,11
7490,90,75,10
7491,91,75,9
7492,92,75,8
7493,93,75,7
7494,94,75,6
7495,95,75,5
7496,96,75,4
7497,97,75,3
7498,98,75,2
7499,99,75,1
7500,100,75,0
7501,1,76,0
7502,2,76,1
7503,3,76,2
7504,4,76,3
7505,5,76,4
7506,6,76,5
7507,7,76,6
7508,8,76,7
7509,9,76,8
7510,10,76,9
7511,11,76,10
7512,12,76,11
7513,13,76,12
7514,14,76,13
7515,15,76,14
7516,16,76,15
7517,17,76,16
7518,18,76,17
7519,19,76,18
7520,20,76,19
7521,21,76,20
7522,22,76,21
7523,23,76,22
7524,24,76,23
7525,25,76,24
7526,26,76,24
7527,27,76,24
7528,28,76,24
7529,29,76,24
7530,30,76,24
7531,31,76,24
7532,32,76,24
7533,33,76,24
7534,34,76,24
7535,35,76,24
7536,36,76,24
7537,37,76,24
7538,38,76,24
7539,39,76,24
7540,40,76,24
7541,41,76,24
7542,42,76,24
7543,43,76,24
7544,44,76,24
7545,45,76,24
7546,46,76,24
7547,47,76,24
7548,48,76,24
7549,49,76,24
7550,50,76,24
7551,51,76,24
7552,52,76,24
7553,53,76,24
7554,54,76,24
7555,55,76,24
7556,56,76,24
7557,57,76,24
7558,58,76,24
7559,59,76,24
7560,60,76,24
7561,61,76,24
7562,62,76,24
7563,63,76,24
7564,64,76,24
7565,65,76,24
7566,66,76,24
7567,67,76,24
7568,68,76,24
7569,69,76,24
7570,70,76,24
7571,71,76,24
7572,72,76,24
7573,73,76,24
7574,74,76,24
7575,75,76,24
7576,76,76,24
7577,77,76,23
7578,78,76,22
7579,79,76,21
7580,80,76,20
7581,81,76,19
7582,82,76,18
7583,83,76,17
7584,84,76,16
7585,85,76,15
7586,86,76,14
7587,87,76,13
7588,88,76,12
7589,89,76,11
7590,90,76,10
7591,91,76,9
7592,92,76,8
7593,93,76,7
7594,94,76,6
7595,95,76,5
7596,96,76,4
7597,97,76,3
7598,98,76,2
7599,99,76,1
7600,100,76,0
7601,1,77,0
7602,2,77,1
7603,3,77,2
7604,4,77,3
7605,5,77,4
7606,6,77,5
7607,7,77,6
7608,8,77,7
7609,9,77,8
7610,10,77,9
7611,11,77,10
7612,12,77,11
7613,13,77,12
7614,14,77,13
7615,15,77,14
7616,16,77,15
7617,17,77,16
7618,18,77,17
7619,19,77,18
7620,20,77,19
7621,21,77,20
7622,22,77,21
7623,23,77,22
7624,24,77,23
7625,25,77,23
7626,26,77,23
7627,27,77,23
7628,28,77,23
7629,29,77,23
7630,30,77,23
7631,31,77,23
7632,32,77,23
7633,33,77,23
7634,34,77,23
7635,35,77,23
7636,36,77,23
7637,37,77,23
7638,38,77,23
7639,39,77,23
7640,40,77,23
7641,41,77,23
7642,42,77,23
7643,43,77,23
7644,44,77,23
7645,45,77,23
7646,46,77,23
7647,47,77,23
7648,48,77,23
7649,49,77,23
7650,50,77,23
7651,51,77,23
7652,52,77,23
7653,53,77,23
7654,54,77,23
7655,55,77,23
7656,56,77,23
7657,57,77,23
7658,58,77,23
7659,59,77,23
7660,60,77,23
7661,61,77,23
7662,62,77,23
7663,63,77,23
7664,64,77,23
7665,65,77,23
7666,66,77,23
7667,67,77,23
7668,68,77,23
7669,69,77,23
7670,70,77,23
7671,71,77,23
7672,72,77,23
7673,73,77,23
7674,74,77,23
7675,75,77,23
7676,76,77,23
7677,77,77,23
7678,78,77,22
7679,79,77,21
7680,80,77,20
7681,81,77,19
7682,82,77,18
7683,83,77,17
7684,84,77,16
7685,85,77,15
7686,86,77,14
7687,87,77,13
7688,88,77,12
7689,89,77,11
7690,90,77,10
7691,91,77,9
7692,92,77,8
7693,93,77,7
7694,94,77,6
7695,95,77,5
7696,96,77,4
7697,97,77,3
7698,98,77,2
7699,99,77,1
7700,100,77,0
7701,1,78,0
7702,2,78,1
7703,3,78,2
7704,4,78,3
7705,5,78,4
7706,6,78,5
7707,7,78,6
7708,8,78,7
7709,9,78,8
7710,10,78,9
7711,11,78,10
7712,12,78,11
7713,13,78,12
7714,14,78,13
7715,15,78,14
7716,16,78,15
7717,17,78,16
7718,18,78,17
7719,19,78,18
7720,20,78,19
7721,21,78,20
7722,22,78,21
7723,23,78,22
7724,24,78,22
7725,25,78,22
7726,26,78,22
7727,27,78,22
7728,28,78,22
7729,29,78,22
7730,30,78,22
7731,31,78,22
7732,32,78,22
7733,33,78,22
7734,34,78,22
7735,35,78,22
7736,36,78,22
7737,37,78,22
7738,38,78,22
7739,39,78,22
7740,40,78,22
7741,41,78,22
7742,42,78,22
7743,43,78,22
7744,44,78,22
7745,45,78,22
7746,46,78,22
7747,47,78,22
7748,48,78,22
7749,49,78,22
7750,50,78,22
7751,51,78,22
7752,52,78,22
7753,53,78,22
7754,54,78,22
7755,55,78,22
7756,56,78,22
7757,57,78,22
7758,58,78,22
7759,59,78,22
7760,60,78,22
7761,61,78,22
7762,62,78,22
7763,63,78,22
7764,64,78,22
7765,65,78,22
7766,66,78,22
7767,67,78,22
7768,68,78,22
7769,69,78,22
7770,70,78,22
7771,71,78,22
7772,72,78,22
7773,73,78,22
7774,74,78,22
7775,75,78,22
7776,76,78,22
7777,77,78,22
7778,78,78,22
7779,79,78,21
7780,80,78,20
7781,81,78,19
7782,82,78,18
7783,83,78,17
7784,84,78,16
7785,85,78,15
7786,86,78,14
7787,87,78,13
7788,88,78,12
7789,89,78,11
7790,90,78,10
7791,91,78,9
7792,92,78,8
7793,93,78,7
7794,94,78,6
7795,95,78,5
7796,96,78,4
7797,97,78,3
7798,98,78,2
7799,99,78,1
7800,100,78,0
7801,1,79,0
7802,2,79,1
7803,3,79,2
7804,4,79,3
7805,5,79,4
7806,6,79,5
7807,7,79,6
7808,8,79,7
7809,9,79,8
7810,10,79,9
7811,11,79,10
7812,12,79,11
7813,13,79,12
7814,14,79,13
7815,15,79,14
7816,16,79,15
7817,17,79,16
7818,18,79,17
7819,19,79,18
7820,20,79,19
7821,21,79,20
7822,22,79,21
7823,23,79,21
7824,24,79,21
7825,25,79,21
7826,26,79,21
7827,27,79,21
7828,28,79,21
7829,29,79,21
7830,30,79,21
7831,31,79,21
7832,32,79,21
7833,33,79,21
7834,34,79,21
7835,35,79,21
7836,36,79,21
7837,37,79,21
7838,38,79,21
7839,39,79,21
7840,40,79,21
7841,41,79,21
7842,42,79,21
7843,43,79,21
7844,44,79,21
7845,45,79,21
7846,46,79,21
7847,47,79,21
7848,48,79,21
7849,49,79,21
7850,50,79,21
7851,51,79,21
7852,52,79,21
7853,53,79,21
7854,54,79,21
7855,55,79,21
7856,56,79,21
7857,57,79,21
7858,58,79,21
7859,59,79,21
7860,60,79,21
7861,61,79,21
7862,62,79,21
